Round,Accuracy,Loss,Precision,Recall,F1-Score,Communication_Cost,Class_0_Accuracy,Class_1_Accuracy,Class_2_Accuracy,Class_3_Accuracy,Class_4_Accuracy,Class_5_Accuracy,Class_6_Accuracy,Class_7_Accuracy,Confusion_Matrix
131,83.11915887850468,0.40353139958999773,0.8244731997833188,0.790701851855408,0.7780328096747925,2363492763,95.08196721311475,98.07692307692307,67.0967741935484,73.44827586206897,83.60655737704919,19.58041958041958,96.09609609609609,99.57446808510639,"[[116, 0, 0, 5, 1, 0, 0, 0], [5, 306, 0, 0, 0, 0, 0, 1], [0, 0, 104, 15, 16, 0, 3, 17], [45, 0, 1, 213, 11, 9, 11, 0], [14, 0, 1, 5, 102, 0, 0, 0], [9, 0, 1, 104, 0, 28, 1, 0], [1, 3, 0, 9, 0, 0, 320, 0], [0, 0, 1, 0, 0, 0, 0, 234]]"
132,84.34579439252336,0.4167801020322023,0.8191480872185339,0.847230006906272,0.8168120227993659,2385018198,89.34426229508196,96.15384615384616,70.96774193548387,49.6551724137931,100.0,79.02097902097903,95.1951951951952,97.44680851063829,"[[109, 0, 0, 4, 9, 0, 0, 0], [11, 300, 0, 0, 0, 0, 1, 0], [0, 0, 110, 5, 29, 3, 3, 5], [45, 0, 1, 144, 40, 51, 9, 0], [0, 0, 0, 0, 122, 0, 0, 0], [12, 0, 1, 16, 1, 113, 0, 0], [3, 0, 0, 12, 1, 0, 317, 0], [0, 0, 6, 0, 0, 0, 0, 229]]"
133,82.0677570093458,0.4349522480258235,0.8270515601902364,0.792394557879707,0.7808777322151403,2406543633,36.0655737704918,97.11538461538461,92.90322580645162,46.89655172413793,72.1311475409836,92.3076923076923,98.1981981981982,98.29787234042553,"[[44, 0, 0, 38, 8, 30, 2, 0], [3, 303, 0, 1, 0, 0, 5, 0], [0, 0, 144, 3, 0, 3, 1, 4], [1, 1, 8, 136, 5, 120, 19, 0], [0, 0, 25, 8, 88, 1, 0, 0], [0, 0, 2, 9, 0, 132, 0, 0], [0, 0, 0, 6, 0, 0, 327, 0], [0, 0, 4, 0, 0, 0, 0, 231]]"
134,85.04672897196262,0.37985872560077244,0.8441253767072165,0.8046075388151073,0.8154918850152025,2426634039,52.459016393442624,97.75641025641025,88.38709677419355,71.72413793103448,63.934426229508205,72.02797202797203,99.09909909909909,98.29787234042553,"[[64, 0, 0, 45, 8, 3, 2, 0], [4, 305, 0, 0, 0, 0, 3, 0], [0, 0, 137, 9, 0, 1, 3, 5], [3, 1, 3, 208, 6, 48, 21, 0], [0, 0, 26, 18, 78, 0, 0, 0], [0, 0, 2, 38, 0, 103, 0, 0], [0, 0, 0, 3, 0, 0, 330, 0], [0, 0, 4, 0, 0, 0, 0, 231]]"
135,85.63084112149532,0.3797080758269186,0.8338965794809937,0.8614680745343319,0.8317790444085383,2440984329,88.52459016393442,99.03846153846155,76.77419354838709,46.55172413793103,95.90163934426229,86.7132867132867,96.09609609609609,99.57446808510639,"[[108, 1, 0, 4, 7, 2, 0, 0], [2, 309, 0, 0, 0, 0, 0, 1], [0, 0, 119, 2, 16, 3, 1, 14], [40, 3, 1, 135, 29, 71, 11, 0], [3, 0, 2, 0, 117, 0, 0, 0], [6, 0, 1, 11, 0, 124, 0, 1], [2, 6, 0, 5, 0, 0, 320, 0], [0, 0, 1, 0, 0, 0, 0, 234]]"
136,84.17056074766356,0.3957771327760484,0.8535752287551474,0.7783453320165259,0.7933483547263461,2456769648,38.52459016393443,96.7948717948718,92.25806451612904,83.79310344827586,68.0327868852459,47.55244755244755,96.996996996997,98.72340425531915,"[[47, 0, 0, 64, 9, 0, 2, 0], [4, 302, 0, 2, 0, 0, 4, 0], [0, 0, 143, 6, 0, 0, 1, 5], [0, 1, 7, 243, 5, 21, 13, 0], [0, 0, 30, 9, 83, 0, 0, 0], [0, 0, 2, 73, 0, 68, 0, 0], [0, 0, 0, 10, 0, 0, 323, 0], [0, 0, 3, 0, 0, 0, 0, 232]]"
137,85.57242990654206,0.36845153873717346,0.8457439179998697,0.8258205774122701,0.8255061531861,2478295083,72.1311475409836,99.35897435897436,75.48387096774194,74.48275862068967,99.18032786885246,47.55244755244755,94.5945945945946,97.87234042553192,"[[88, 2, 0, 23, 9, 0, 0, 0], [1, 310, 0, 0, 0, 0, 1, 0], [0, 0, 117, 8, 24, 0, 2, 4], [15, 3, 1, 216, 25, 20, 10, 0], [1, 0, 0, 0, 121, 0, 0, 0], [1, 0, 1, 72, 1, 68, 0, 0], [2, 9, 0, 7, 0, 0, 315, 0], [0, 0, 5, 0, 0, 0, 0, 230]]"
138,85.2803738317757,0.34847316587412797,0.8641393715428576,0.7981870186747639,0.8096068609452107,2494080402,59.83606557377049,99.03846153846155,82.58064516129032,84.82758620689656,88.52459016393442,27.972027972027973,97.8978978978979,97.87234042553192,"[[73, 2, 0, 38, 8, 0, 1, 0], [1, 309, 0, 0, 0, 0, 2, 0], [0, 0, 128, 13, 10, 0, 2, 2], [5, 1, 2, 246, 10, 13, 13, 0], [0, 0, 2, 12, 108, 0, 0, 0], [0, 0, 2, 101, 0, 40, 0, 0], [0, 0, 0, 7, 0, 0, 326, 0], [0, 0, 5, 0, 0, 0, 0, 230]]"
139,86.56542056074767,0.3386815408313716,0.8524327306483308,0.8388462100086054,0.8420566579299397,2509865721,65.57377049180327,98.07692307692307,89.03225806451613,65.86206896551724,74.59016393442623,80.41958041958041,98.7987987987988,98.72340425531915,"[[80, 1, 0, 28, 8, 3, 2, 0], [1, 306, 0, 0, 0, 0, 4, 1], [0, 0, 138, 5, 3, 2, 2, 5], [8, 1, 3, 191, 7, 52, 28, 0], [1, 0, 16, 14, 91, 0, 0, 0], [1, 0, 2, 25, 0, 115, 0, 0], [0, 0, 0, 4, 0, 0, 329, 0], [0, 0, 3, 0, 0, 0, 0, 232]]"
140,86.44859813084112,0.34462803491839655,0.8367185971188421,0.8577396723981972,0.8401434534194663,2531391156,89.34426229508196,97.75641025641025,75.48387096774194,60.3448275862069,93.44262295081968,74.82517482517483,96.69669669669669,98.29787234042553,"[[109, 0, 0, 8, 5, 0, 0, 0], [6, 305, 0, 0, 0, 0, 1, 0], [0, 0, 117, 7, 19, 5, 2, 5], [38, 0, 1, 175, 20, 46, 10, 0], [6, 0, 2, 0, 114, 0, 0, 0], [7, 0, 1, 27, 1, 107, 0, 0], [2, 2, 0, 7, 0, 0, 322, 0], [0, 0, 4, 0, 0, 0, 0, 231]]"
141,87.03271028037383,0.3374634211262067,0.8523644266075135,0.8595255031515511,0.8480728848955223,2552916591,82.78688524590164,99.03846153846155,92.90322580645162,56.55172413793104,72.1311475409836,87.41258741258741,98.49849849849849,98.29787234042553,"[[101, 2, 0, 11, 4, 4, 0, 0], [2, 309, 0, 0, 0, 0, 1, 0], [0, 0, 144, 2, 0, 3, 2, 4], [18, 2, 8, 164, 6, 73, 19, 0], [3, 0, 25, 6, 88, 0, 0, 0], [1, 0, 1, 15, 0, 125, 1, 0], [1, 2, 0, 2, 0, 0, 328, 0], [0, 0, 4, 0, 0, 0, 0, 231]]"
142,86.91588785046729,0.3282351317229094,0.8483315091852328,0.862578082223371,0.8502433550896886,2574442026,81.14754098360656,97.75641025641025,87.09677419354838,54.82758620689655,85.24590163934425,85.3146853146853,99.09909909909909,99.57446808510639,"[[99, 0, 0, 12, 5, 4, 2, 0], [3, 305, 0, 0, 0, 0, 3, 1], [0, 0, 135, 4, 3, 2, 2, 9], [23, 1, 5, 159, 10, 62, 30, 0], [4, 0, 11, 3, 104, 0, 0, 0], [1, 0, 2, 18, 0, 122, 0, 0], [0, 0, 0, 3, 0, 0, 330, 0], [0, 0, 1, 0, 0, 0, 0, 234]]"
143,82.71028037383178,0.4286721357040935,0.8291708636416872,0.7627616856716943,0.7705547003942477,2594532432,44.26229508196721,94.87179487179486,95.48387096774194,81.37931034482759,36.885245901639344,65.03496503496503,93.993993993994,98.29787234042553,"[[54, 0, 0, 61, 7, 0, 0, 0], [6, 296, 1, 2, 0, 0, 7, 0], [0, 0, 148, 5, 0, 0, 0, 2], [2, 0, 15, 236, 4, 30, 3, 0], [0, 0, 65, 12, 45, 0, 0, 0], [0, 0, 3, 47, 0, 93, 0, 0], [0, 0, 1, 19, 0, 0, 313, 0], [0, 0, 4, 0, 0, 0, 0, 231]]"
144,78.15420560747664,0.5647620978178801,0.7892020698308155,0.7673737089106821,0.7477866044456218,2608882722,100.0,99.03846153846155,79.35483870967742,43.79310344827586,75.40983606557377,31.46853146853147,87.38738738738738,97.44680851063829,"[[122, 0, 0, 0, 0, 0, 0, 0], [2, 309, 0, 0, 0, 0, 0, 1], [1, 0, 123, 11, 16, 1, 2, 1], [130, 3, 1, 127, 6, 17, 6, 0], [24, 0, 1, 5, 92, 0, 0, 0], [39, 1, 1, 57, 0, 45, 0, 0], [8, 24, 0, 10, 0, 0, 291, 0], [0, 0, 6, 0, 0, 0, 0, 229]]"
145,82.18457943925233,0.4648932052983178,0.833206635477753,0.8402310748643211,0.7885103126286177,2630408157,77.04918032786885,98.3974358974359,87.09677419354838,18.620689655172416,96.72131147540983,97.2027972027972,98.7987987987988,98.29787234042553,"[[94, 0, 0, 0, 10, 16, 2, 0], [3, 307, 0, 0, 0, 0, 2, 0], [0, 0, 135, 0, 10, 3, 2, 5], [17, 1, 7, 54, 39, 142, 30, 0], [1, 0, 3, 0, 118, 0, 0, 0], [1, 0, 1, 1, 1, 139, 0, 0], [1, 0, 0, 1, 1, 1, 329, 0], [0, 0, 4, 0, 0, 0, 0, 231]]"
146,86.21495327102804,0.36770949567909594,0.8495822594341995,0.8261838060945351,0.828195535633597,2649063534,45.90163934426229,97.43589743589743,94.19354838709677,73.44827586206897,81.14754098360656,74.12587412587412,96.3963963963964,98.29787234042553,"[[56, 0, 0, 56, 10, 0, 0, 0], [5, 304, 1, 0, 0, 0, 2, 0], [0, 0, 146, 4, 0, 1, 0, 4], [2, 1, 9, 213, 17, 43, 5, 0], [0, 0, 19, 4, 99, 0, 0, 0], [0, 0, 4, 33, 0, 106, 0, 0], [0, 0, 1, 11, 0, 0, 321, 0], [0, 0, 4, 0, 0, 0, 0, 231]]"
147,85.6892523364486,0.3682382391006858,0.83512132547936,0.8506026345713218,0.8342468398807569,2666283882,77.04918032786885,95.1923076923077,79.35483870967742,57.58620689655173,99.18032786885246,76.22377622377621,97.5975975975976,98.29787234042553,"[[94, 0, 0, 16, 11, 0, 1, 0], [8, 297, 1, 0, 0, 0, 6, 0], [0, 0, 123, 2, 23, 2, 1, 4], [14, 1, 5, 167, 45, 45, 13, 0], [0, 0, 1, 0, 121, 0, 0, 0], [1, 0, 1, 29, 3, 109, 0, 0], [0, 0, 0, 7, 1, 0, 325, 0], [0, 0, 4, 0, 0, 0, 0, 231]]"
148,85.57242990654206,0.3723821720039403,0.857685776420362,0.8185596825402569,0.8291122755786202,2680634172,45.90163934426229,96.7948717948718,84.51612903225806,81.03448275862068,82.78688524590164,74.82517482517483,90.69069069069069,98.29787234042553,"[[56, 0, 0, 59, 7, 0, 0, 0], [8, 302, 0, 1, 0, 0, 1, 0], [0, 0, 131, 9, 7, 3, 1, 4], [3, 1, 2, 235, 8, 38, 3, 0], [0, 0, 5, 16, 101, 0, 0, 0], [0, 0, 1, 34, 1, 107, 0, 0], [0, 1, 0, 30, 0, 0, 302, 0], [0, 0, 4, 0, 0, 0, 0, 231]]"
