Round,Accuracy,Loss,Precision,Recall,F1-Score,Communication_Cost,Class_0_Accuracy,Class_1_Accuracy,Class_2_Accuracy,Class_3_Accuracy,Class_4_Accuracy,Class_5_Accuracy,Class_6_Accuracy,Class_7_Accuracy,Confusion_Matrix
11,55.899532710280376,1.1543107132116954,0.5273993685581237,0.5195523164506015,0.44296003431724473,392765711,41.80327868852459,97.43589743589743,1.2903225806451613,65.51724137931035,91.80327868852459,0.0,21.62162162162162,96.17021276595744,"[[51, 2, 0, 52, 17, 0, 0, 0], [1, 304, 0, 4, 2, 0, 1, 0], [1, 0, 2, 10, 124, 0, 11, 7], [32, 11, 0, 190, 56, 0, 1, 0], [0, 0, 0, 10, 112, 0, 0, 0], [6, 1, 0, 134, 1, 0, 1, 0], [3, 155, 0, 9, 94, 0, 72, 0], [0, 0, 2, 0, 6, 0, 1, 226]]"
12,66.35514018691589,0.9230760898854997,0.4645030106011531,0.5367638936069727,0.47895752181406015,424301644,0.0,91.34615384615384,85.80645161290322,86.89655172413792,0.0,0.0,78.97897897897897,86.38297872340426,"[[0, 1, 4, 117, 0, 0, 0, 0], [0, 285, 0, 21, 0, 0, 6, 0], [0, 0, 133, 15, 0, 0, 6, 1], [0, 2, 29, 252, 0, 1, 6, 0], [0, 0, 89, 33, 0, 0, 0, 0], [0, 0, 1, 141, 0, 0, 1, 0], [0, 5, 50, 15, 0, 0, 263, 0], [0, 0, 31, 0, 0, 0, 1, 203]]"
13,65.1285046728972,0.9672977361414168,0.6319075867435873,0.6339023774414118,0.5344188406637939,467305189,5.737704918032787,98.07692307692307,27.741935483870968,0.0,98.36065573770492,98.6013986013986,79.87987987987988,98.72340425531915,"[[7, 5, 0, 0, 28, 82, 0, 0], [0, 306, 0, 0, 2, 3, 1, 0], [0, 0, 43, 0, 70, 9, 9, 24], [2, 10, 0, 0, 64, 186, 28, 0], [0, 0, 0, 0, 120, 1, 1, 0], [0, 0, 1, 0, 0, 141, 1, 0], [0, 41, 0, 0, 22, 4, 266, 0], [0, 0, 2, 0, 1, 0, 0, 232]]"
14,71.08644859813084,0.7556476355702789,0.6900065708066119,0.7008264826258119,0.6428739528903535,510308734,40.16393442622951,96.47435897435898,85.80645161290322,3.4482758620689653,55.73770491803278,97.9020979020979,92.1921921921922,88.93617021276596,"[[49, 2, 0, 3, 15, 52, 1, 0], [3, 301, 0, 0, 2, 1, 5, 0], [0, 0, 133, 2, 6, 8, 4, 2], [10, 5, 21, 10, 28, 185, 31, 0], [2, 0, 46, 4, 68, 2, 0, 0], [1, 0, 1, 0, 0, 140, 1, 0], [1, 6, 12, 2, 3, 2, 307, 0], [0, 0, 25, 0, 0, 0, 1, 209]]"
15,69.21728971962617,0.7504130375606043,0.7149257553655946,0.6492684833480089,0.6324111759853009,553312279,21.311475409836063,98.07692307692307,34.193548387096776,38.96551724137931,68.85245901639344,83.91608391608392,75.37537537537537,98.72340425531915,"[[26, 7, 0, 53, 2, 33, 1, 0], [1, 306, 0, 1, 0, 1, 2, 1], [0, 0, 53, 13, 42, 5, 21, 21], [4, 17, 0, 113, 11, 127, 18, 0], [0, 0, 1, 37, 84, 0, 0, 0], [2, 0, 1, 19, 0, 120, 1, 0], [0, 69, 0, 7, 3, 3, 251, 0], [0, 0, 2, 0, 1, 0, 0, 232]]"
16,72.19626168224299,0.6979534167934347,0.7183106150787122,0.7336371310305139,0.6589310791304138,596315824,61.47540983606557,96.7948717948718,57.41935483870968,1.7241379310344827,91.80327868852459,92.3076923076923,87.08708708708708,98.29787234042553,"[[75, 2, 0, 0, 16, 29, 0, 0], [4, 302, 0, 0, 2, 1, 3, 0], [0, 0, 89, 0, 34, 9, 7, 16], [42, 5, 4, 5, 53, 159, 22, 0], [2, 0, 6, 1, 112, 1, 0, 0], [9, 0, 1, 0, 0, 132, 1, 0], [2, 14, 2, 1, 19, 4, 290, 1], [0, 0, 4, 0, 0, 0, 0, 231]]"
17,70.3855140186916,0.768553575983754,0.6482091264245302,0.6128699917071185,0.5863509438681238,633585563,0.0,89.74358974358975,74.19354838709677,89.3103448275862,63.934426229508205,4.195804195804196,71.47147147147147,97.44680851063829,"[[0, 1, 0, 113, 8, 0, 0, 0], [4, 280, 0, 23, 2, 0, 3, 0], [0, 0, 115, 18, 11, 0, 2, 9], [0, 0, 10, 259, 15, 4, 2, 0], [0, 0, 15, 29, 78, 0, 0, 0], [0, 0, 1, 135, 0, 6, 1, 0], [0, 5, 21, 48, 20, 0, 238, 1], [0, 0, 6, 0, 0, 0, 0, 229]]"
18,69.39252336448598,1.0711793071693845,0.6308127290015577,0.6692695248085704,0.6196797121897585,665121496,43.44262295081967,96.7948717948718,41.29032258064516,0.0,77.8688524590164,78.32167832167832,99.3993993993994,98.29787234042553,"[[53, 14, 0, 0, 20, 27, 8, 0], [0, 302, 0, 0, 0, 0, 10, 0], [0, 0, 64, 0, 21, 6, 48, 16], [20, 5, 0, 0, 27, 113, 125, 0], [0, 0, 2, 0, 95, 0, 25, 0], [7, 1, 1, 0, 3, 112, 19, 0], [0, 2, 0, 0, 0, 0, 331, 0], [0, 0, 2, 0, 0, 0, 2, 231]]"
19,72.83878504672897,0.6767726689577103,0.7225655836176068,0.7238045734800174,0.6857196708515653,708125041,32.78688524590164,96.47435897435898,74.83870967741936,25.17241379310345,86.0655737704918,90.9090909090909,77.47747747747748,95.31914893617022,"[[40, 1, 0, 24, 15, 42, 0, 0], [6, 301, 0, 0, 1, 1, 3, 0], [0, 0, 116, 5, 20, 8, 3, 3], [7, 3, 9, 73, 38, 150, 10, 0], [0, 0, 10, 7, 105, 0, 0, 0], [1, 0, 1, 10, 0, 130, 1, 0], [0, 29, 12, 7, 23, 3, 258, 1], [0, 0, 11, 0, 0, 0, 0, 224]]"
20,69.27570093457943,0.7074768670179226,0.6905051056955227,0.6855814542414507,0.6531481894334963,745394780,92.62295081967213,92.62820512820514,70.96774193548387,15.517241379310345,63.934426229508205,33.56643356643357,83.48348348348348,95.74468085106383,"[[113, 1, 0, 4, 3, 1, 0, 0], [19, 289, 0, 1, 0, 0, 3, 0], [7, 0, 110, 4, 19, 4, 6, 5], [170, 2, 4, 45, 9, 38, 22, 0], [26, 0, 9, 9, 78, 0, 0, 0], [63, 0, 1, 30, 0, 48, 1, 0], [8, 37, 0, 4, 5, 0, 278, 1], [0, 0, 10, 0, 0, 0, 0, 225]]"
